"STATION","DATE","CLDD","HTDD","TAVG","TMAX","TMIN"
"USW00093738","1980-04-19",,,,"75","38"
"USW00093738","1980-04-20",,,,"81","44"
"USW00093738","1980-04-21",,,,"73","43"
"USW00093738","1980-04-22",,,,"77","37"
"USW00093738","1980-04-23",,,,"75","44"
"USW00093738","1980-04-24",,,,"79","46"
"USW00093738","1980-04-25",,,,"71","51"
"USW00093738","1980-04-26",,,,"53","49"
"USW00093738","1980-04-27",,,,"55","48"
"USW00093738","1980-04-28",,,,"55","52"
"USW00093738","1980-04-29",,,,"69","47"
"USW00093738","1980-04-30",,,,"64","53"
"USW00093738","1980-05-01",,,,"73","53"
"USW00093738","1980-05-02",,,,"78","55"
"USW00093738","1980-05-03",,,,"80","50"
"USW00093738","1980-05-04",,,,"82","54"
"USW00093738","1980-05-05",,,,"88","48"
"USW00093738","1980-05-06",,,,"86","51"
"USW00093738","1980-05-07",,,,"83","49"
"USW00093738","1980-05-08",,,,"60","46"
"USW00093738","1980-05-09",,,,"64","35"
"USW00093738","1980-05-10",,,,"74","34"
"USW00093738","1980-05-11",,,,"77","58"
"USW00093738","1980-05-12",,,,"88","60"
"USW00093738","1980-05-13",,,,"90","65"
"USW00093738","1980-05-14",,,,"79","51"
"USW00093738","1980-05-15",,,,"71","40"
"USW00093738","1980-05-16",,,,"74","41"
"USW00093738","1980-05-17",,,,"73","49"
"USW00093738","1980-05-18",,,,"80","57"
"USW00093738","1980-05-19",,,,"82","55"
"USW00093738","1980-05-20",,,,"70","63"
"USW00093738","1980-05-21",,,,"70","56"
"USW00093738","1980-05-22",,,,"83","52"
"USW00093738","1980-05-23",,,,"85","58"
"USW00093738","1980-05-24",,,,"85","66"
"USW00093738","1980-05-25",,,,"83","63"
"USW00093738","1980-05-26",,,,"76","50"
"USW00093738","1980-05-27",,,,"76","44"
"USW00093738","1980-05-28",,,,"83","49"
"USW00093738","1980-05-29",,,,"85","54"
"USW00093738","1980-05-30",,,,"83","58"
"USW00093738","1980-05-31",,,,"84","67"
"USW00093738","1980-06-01",,,,"89","61"
"USW00093738","1980-06-02",,,,"88","69"
"USW00093738","1980-06-03",,,,"89","67"
"USW00093738","1980-06-04",,,,"77","56"
"USW00093738","1980-06-05",,,,"78","49"
"USW00093738","1980-06-06",,,,"75","52"
"USW00093738","1980-06-07",,,,"93","66"
"USW00093738","1980-06-08",,,,"84","54"
"USW00093738","1980-06-09",,,,"79","45"
"USW00093738","1980-06-10",,,,"73","49"
"USW00093738","1980-06-11",,,,"75","44"
"USW00093738","1980-06-12",,,,"75","44"
"USW00093738","1980-06-13",,,,"80","43"
"USW00093738","1980-06-14",,,,"85","45"
"USW00093738","1980-06-15",,,,"93","62"
"USW00093738","1980-06-16",,,,"71","54"
"USW00093738","1980-06-17",,,,"75","46"
"USW00093738","1980-06-18",,,,"77","47"
"USW00093738","1980-06-19",,,,"81","50"
"USW00093738","1980-06-20",,,,"77","55"
"USW00093738","1980-06-21",,,,"82","50"
"USW00093738","1980-06-22",,,,"87","50"
"USW00093738","1980-06-23",,,,"88","58"
"USW00093738","1980-06-24",,,,"89","66"
"USW00093738","1980-06-25",,,,"85","65"
"USW00093738","1980-06-26",,,,"82","62"
"USW00093738","1980-06-27",,,,"96","58"
"USW00093738","1980-06-28",,,,"95","62"
"USW00093738","1980-06-29",,,,"95","71"
"USW00093738","1980-06-30",,,,"83","57"
"USW00093738","1980-07-01",,,,"85","50"
"USW00093738","1980-07-02",,,,"97","62"
"USW00093738","1980-07-03",,,,"83","71"
"USW00093738","1980-07-04",,,,"90","65"
"USW00093738","1980-07-05",,,,"92","68"
"USW00093738","1980-07-06",,,,"85","57"
"USW00093738","1980-07-07",,,,"85","51"
"USW00093738","1980-07-08",,,,"70","63"
"USW00093738","1980-07-09",,,,"89","58"
"USW00093738","1980-07-10",,,,"89","68"
"USW00093738","1980-07-11",,,,"91","66"
"USW00093738","1980-07-12",,,,"93","67"
"USW00093738","1980-07-13",,,,"86","60"
"USW00093738","1980-07-14",,,,"89","54"
"USW00093738","1980-07-15",,,,"93","66"
"USW00093738","1980-07-16",,,,"101","72"
"USW00093738","1980-07-17",,,,"97","69"
"USW00093738","1980-07-18",,,,"92","65"
"USW00093738","1980-07-19",,,,"95","67"
"USW00093738","1980-07-20",,,,"101","72"
"USW00093738","1980-07-21",,,,"100","71"
"USW00093738","1980-07-22",,,,"93","69"
"USW00093738","1980-07-23",,,,"81","66"
"USW00093738","1980-07-24",,,,"88","64"
"USW00093738","1980-07-25",,,,"90","58"
"USW00093738","1980-07-26",,,,"90","67"
"USW00093738","1980-07-27",,,,"88","68"
"USW00093738","1980-07-28",,,,"88","71"
"USW00093738","1980-07-29",,,,"89","69"
"USW00093738","1980-07-30",,,,"92","63"
"USW00093738","1980-07-31",,,,"92","64"
"USW00093738","1980-08-01",,,,"100","69"
"USW00093738","1980-08-02",,,,"98","64"
"USW00093738","1980-08-03",,,,"98","71"
"USW00093738","1980-08-04",,,,"94","68"
"USW00093738","1980-08-05",,,,"96","70"
"USW00093738","1980-08-06",,,,"92","67"
"USW00093738","1980-08-07",,,,"93","68"
"USW00093738","1980-08-08",,,,"98","67"
"USW00093738","1980-08-09",,,,"97","72"
"USW00093738","1980-08-10",,,,"92","72"
"USW00093738","1980-08-11",,,,"96","70"
"USW00093738","1980-08-12",,,,"90","66"
"USW00093738","1980-08-13",,,,"88","60"
"USW00093738","1980-08-14",,,,"95","59"
"USW00093738","1980-08-15",,,,"82","70"
"USW00093738","1980-08-16",,,,"80","56"
"USW00093738","1980-08-17",,,,"81","51"
"USW00093738","1980-08-18",,,,"74","62"
"USW00093738","1980-08-19",,,,"83","65"
"USW00093738","1980-08-20",,,,"82","61"
"USW00093738","1980-08-21",,,,"75","57"
"USW00093738","1980-08-22",,,,"79","55"
"USW00093738","1980-08-23",,,,"84","65"
"USW00093738","1980-08-24",,,,"91","61"
"USW00093738","1980-08-25",,,,"91","58"
"USW00093738","1980-08-26",,,,"93","58"
"USW00093738","1980-08-27",,,,"96","59"
"USW00093738","1980-08-28",,,,"94","63"
"USW00093738","1980-08-29",,,,"95","65"
"USW00093738","1980-08-30",,,,"94","66"
"USW00093738","1980-08-31",,,,"93","69"
"USW00093738","1980-09-01",,,,"98","64"
"USW00093738","1980-09-02",,,,"99","67"
"USW00093738","1980-09-03",,,,"90","62"
"USW00093738","1980-09-04",,,,"91","60"
"USW00093738","1980-09-05",,,,"91","69"
"USW00093738","1980-09-06",,,,"92","65"
"USW00093738","1980-09-07",,,,"85","60"
"USW00093738","1980-09-08",,,,"86","58"
"USW00093738","1980-09-09",,,,"91","53"
"USW00093738","1980-09-10",,,,"80","56"
"USW00093738","1980-09-11",,,,"83","44"
"USW00093738","1980-09-12",,,,"89","47"
"USW00093738","1980-09-13",,,,"92","55"
"USW00093738","1980-09-14",,,,"93","59"
"USW00093738","1980-09-15",,,,"82","58"
"USW00093738","1980-09-16",,,,"76","52"
"USW00093738","1980-09-17",,,,"88","67"
"USW00093738","1980-09-18",,,,"82","61"
"USW00093738","1980-09-19",,,,"83","57"
"USW00093738","1980-09-20",,,,"86","56"
"USW00093738","1980-09-21",,,,"90","67"
"USW00093738","1980-09-22",,,,"94","64"
"USW00093738","1980-09-23",,,,"86","68"
"USW00093738","1980-09-24",,,,"71","60"
"USW00093738","1980-09-25",,,,"70","62"
"USW00093738","1980-09-26",,,,"72","46"
"USW00093738","1980-09-27",,,,"68","40"
"USW00093738","1980-09-28",,,,"76","39"
"USW00093738","1980-09-29",,,,"76","42"
"USW00093738","1980-09-30",,,,"75","52"
"USW00093738","1980-10-01",,,,"80","53"
"USW00093738","1980-10-02",,,,"84","56"
"USW00093738","1980-10-03",,,,"60","49"
"USW00093738","1980-10-04",,,,"65","49"
"USW00093738","1980-10-05",,,,"65","48"
"USW00093738","1980-10-06",,,,"65","36"
"USW00093738","1980-10-07",,,,"70","35"
"USW00093738","1980-10-08",,,,"76","37"
"USW00093738","1980-10-09",,,,"84","45"
"USW00093738","1980-10-10",,,,"59","50"
"USW00093738","1980-10-11",,,,"78","47"
"USW00093738","1980-10-12",,,,"62","41"
"USW00093738","1980-10-13",,,,"58","31"
"USW00093738","1980-10-14",,,,"63","28"
"USW00093738","1980-10-15",,,,"76","39"
"USW00093738","1980-10-16",,,,"81","38"
"USW00093738","1980-10-17",,,,"82","48"
"USW00093738","1980-10-18",,,,"81","58"
"USW00093738","1980-10-19",,,,"72","50"
"USW00093738","1980-10-20",,,,"63","39"
"USW00093738","1980-10-21",,,,"74","40"
"USW00093738","1980-10-22",,,,"70","37"
"USW00093738","1980-10-23",,,,"56","30"
"USW00093738","1980-10-24",,,,"62","32"
"USW00093738","1980-10-25",,,,"59","43"
"USW00093738","1980-10-26",,,,"53","30"
"USW00093738","1980-10-27",,,,"54","29"
"USW00093738","1980-10-28",,,,"67","46"
"USW00093738","1980-10-29",,,,"53","37"
"USW00093738","1980-10-30",,,,"56","30"
"USW00093738","1980-10-31",,,,"67","25"
"USW00093738","1980-11-01",,,,"67","35"
"USW00093738","1980-11-02",,,,"53","28"
"USW00093738","1980-11-03",,,,"61","22"
"USW00093738","1980-11-04",,,,"55","48"
"USW00093738","1980-11-05",,,,"58","33"
"USW00093738","1980-11-06",,,,"56","24"
"USW00093738","1980-11-07",,,,"71","40"
"USW00093738","1980-11-08",,,,"73","41"
"USW00093738","1980-11-09",,,,"72","37"
"USW00093738","1980-11-10",,,,"62","36"
"USW00093738","1980-11-11",,,,"47","36"
"USW00093738","1980-11-12",,,,"52","32"
"USW00093738","1980-11-13",,,,"62","29"
"USW00093738","1980-11-14",,,,"67","43"
"USW00093738","1980-11-15",,,,"56","40"
"USW00093738","1980-11-16",,,,"48","24"
"USW00093738","1980-11-17",,,,"37","23"
"USW00093738","1980-11-18",,,,"41","32"
"USW00093738","1980-11-19",,,,"45","25"
"USW00093738","1980-11-20",,,,"49","18"
"USW00093738","1980-11-21",,,,"54","20"
"USW00093738","1980-11-22",,,,"53","23"
"USW00093738","1980-11-23",,,,"53","22"
"USW00093738","1980-11-24",,,,"46","36"
"USW00093738","1980-11-25",,,,"50","34"
"USW00093738","1980-11-26",,,,"46","29"
"USW00093738","1980-11-27",,,,"44","29"
"USW00093738","1980-11-28",,,,"41","33"
"USW00093738","1980-11-29",,,,"44","32"
"USW00093738","1980-11-30",,,,"56","35"
"USW00093738","1980-12-01",,,,"70","40"
"USW00093738","1980-12-02",,,,"69","41"
"USW00093738","1980-12-03",,,,"43","30"
"USW00093738","1980-12-04",,,,"43","22"
"USW00093738","1980-12-05",,,,"45","23"
"USW00093738","1980-12-06",,,,"56","27"
"USW00093738","1980-12-07",,,,"65","41"
"USW00093738","1980-12-08",,,,"76","39"
"USW00093738","1980-12-09",,,,"62","50"
"USW00093738","1980-12-10",,,,"53","33"
"USW00093738","1980-12-11",,,,"38","32"
"USW00093738","1980-12-12",,,,"50","25"
"USW00093738","1980-12-13",,,,"57","33"
"USW00093738","1980-12-14",,,,"51","22"
"USW00093738","1980-12-15",,,,"36","22"
"USW00093738","1980-12-16",,,,"39","32"
"USW00093738","1980-12-17",,,,"37","17"
"USW00093738","1980-12-18",,,,"51","15"
"USW00093738","1980-12-19",,,,"47","21"
"USW00093738","1980-12-20",,,,"24","12"
"USW00093738","1980-12-21",,,,"29","7"
"USW00093738","1980-12-22",,,,"32","4"
"USW00093738","1980-12-23",,,,"38","27"
"USW00093738","1980-12-24",,,,"38","24"
"USW00093738","1980-12-25",,,,"24","5"
"USW00093738","1980-12-26",,,,"28","2"
"USW00093738","1980-12-27",,,,"33","10"
"USW00093738","1980-12-28",,,,"36","29"
"USW00093738","1980-12-29",,,,"46","34"
"USW00093738","1980-12-30",,,,"47","28"
"USW00093738","1980-12-31",,,,"30","21"
"USW00093738","1981-01-01",,,,"33","25"
"USW00093738","1981-01-02",,,,"37","19"
"USW00093738","1981-01-03",,,,"38","11"
"USW00093738","1981-01-04",,,,"20","9"
"USW00093738","1981-01-05",,,,"25","8"
"USW00093738","1981-01-06",,,,"39","5"
"USW00093738","1981-01-07",,,,"40","18"
"USW00093738","1981-01-08",,,,"26","4"
"USW00093738","1981-01-09",,,,"29","1"
"USW00093738","1981-01-10",,,,"27","14"
"USW00093738","1981-01-11",,,,"25","9"
"USW00093738","1981-01-12",,,,"23","1"
"USW00093738","1981-01-13",,,,"25","-3"
"USW00093738","1981-01-14",,,,"35","19"
"USW00093738","1981-01-15",,,,"35","20"
"USW00093738","1981-01-16",,,,"39","24"
"USW00093738","1981-01-17",,,,"30","16"
"USW00093738","1981-01-18",,,,"40","13"
"USW00093738","1981-01-19",,,,"54","25"
"USW00093738","1981-01-20",,,,"56","31"
"USW00093738","1981-01-21",,,,"40","25"
"USW00093738","1981-01-22",,,,"54","24"
"USW00093738","1981-01-23",,,,"45","37"
"USW00093738","1981-01-24",,,,"45","23"
"USW00093738","1981-01-25",,,,"51","18"
"USW00093738","1981-01-26",,,,"57","36"
"USW00093738","1981-01-27",,,,"52","33"
"USW00093738","1981-01-28",,,,"51","27"
"USW00093738","1981-01-29",,,,"40","20"
"USW00093738","1981-01-30",,,,"33","18"
"USW00093738","1981-01-31",,,,"38","13"
"USW00093738","1981-02-01",,,,"47","10"
"USW00093738","1981-02-02",,,,"56","24"
"USW00093738","1981-02-03",,,,"26","12"
"USW00093738","1981-02-04",,,,"32","9"
"USW00093738","1981-02-05",,,,"30","12"
"USW00093738","1981-02-06",,,,"45","21"
"USW00093738","1981-02-07",,,,"45","15"
"USW00093738","1981-02-08",,,,"41","24"
"USW00093738","1981-02-09",,,,"38","19"
"USW00093738","1981-02-10",,,,"57","18"
"USW00093738","1981-02-11",,,,"62","23"
"USW00093738","1981-02-12",,,,"25","11"
"USW00093738","1981-02-13",,,,"36","11"
"USW00093738","1981-02-14",,,,"49","16"
"USW00093738","1981-02-15",,,,"54","17"
"USW00093738","1981-02-16",,,,"63","27"
"USW00093738","1981-02-17",,,,"64","44"
"USW00093738","1981-02-18",,,,"73","38"
"USW00093738","1981-02-19",,,,"63","46"
"USW00093738","1981-02-20",,,,"57","46"
"USW00093738","1981-02-21",,,,"56","45"
"USW00093738","1981-02-22",,,,"58","52"
"USW00093738","1981-02-23",,,,"59","35"
"USW00093738","1981-02-24",,,,"51","34"
"USW00093738","1981-02-25",,,,"50","34"
"USW00093738","1981-02-26",,,,"54","38"
"USW00093738","1981-02-27",,,,"60","29"
"USW00093738","1981-02-28",,,,"63","30"
"USW00093738","1981-03-01",,,,"61","33"
"USW00093738","1981-03-02",,,,"49","31"
"USW00093738","1981-03-03",,,,"44","22"
"USW00093738","1981-03-04",,,,"47","17"
"USW00093738","1981-03-05",,,,"39","34"
"USW00093738","1981-03-06",,,,"43","32"
"USW00093738","1981-03-07",,,,"43","30"
"USW00093738","1981-03-08",,,,"47","31"
"USW00093738","1981-03-09",,,,"49","28"
"USW00093738","1981-03-10",,,,"53","26"
"USW00093738","1981-03-11",,,,"52","29"
"USW00093738","1981-03-12",,,,"55","27"
"USW00093738","1981-03-13",,,,"68","33"
"USW00093738","1981-03-14",,,,"44","28"
"USW00093738","1981-03-15",,,,"65","23"
"USW00093738","1981-03-16",,,,"52","29"
"USW00093738","1981-03-17",,,,"50","19"
"USW00093738","1981-03-18",,,,"32","24"
"USW00093738","1981-03-19",,,,"40","18"
"USW00093738","1981-03-20",,,,"45","18"
"USW00093738","1981-03-21",,,,"48","25"
"USW00093738","1981-03-22",,,,"52","18"
"USW00093738","1981-03-23",,,,"53","29"
"USW00093738","1981-03-24",,,,"58","26"
"USW00093738","1981-03-25",,,,"56","25"
"USW00093738","1981-03-26",,,,"65","23"
"USW00093738","1981-03-27",,,,"66","36"
"USW00093738","1981-03-28",,,,"67","26"
"USW00093738","1981-03-29",,,,"80","46"
"USW00093738","1981-03-30",,,,"65","56"
"USW00093738","1981-03-31",,,,"81","53"
"USW00093738","1981-04-01",,,,"72","45"
"USW00093738","1981-04-02",,,,"73","43"
"USW00093738","1981-04-03",,,,"86","34"
"USW00093738","1981-04-04",,,,"81","63"
"USW00093738","1981-04-05",,,,"73","50"
"USW00093738","1981-04-06",,,,"52","32"
"USW00093738","1981-04-07",,,,"65","25"
"USW00093738","1981-04-08",,,,"77","40"
"USW00093738","1981-04-09",,,,"67","52"
"USW00093738","1981-04-10",,,,"70","35"
"USW00093738","1981-04-11",,,,"76","53"
"USW00093738","1981-04-12",,,,"74","44"
"USW00093738","1981-04-13",,,,"54","43"
"USW00093738","1981-04-14",,,,"71","45"
"USW00093738","1981-04-15",,,,"59","33"
"USW00093738","1981-04-16",,,,"71","28"
"USW00093738","1981-04-17",,,,"68","54"
"USW00093738","1981-04-18",,,,"81","56"
"USW00093738","1981-04-19",,,,"67","43"
"USW00093738","1981-04-20",,,,"65","43"
"USW00093738","1981-04-21",,,,"56","32"
"USW00093738","1981-04-22",,,,"68","31"
"USW00093738","1981-04-23",,,,"82","51"
"USW00093738","1981-04-24",,,,"70","49"
"USW00093738","1981-04-25",,,,"55","42"
"USW00093738","1981-04-26",,,,"67","33"
"USW00093738","1981-04-27",,,,"74","51"
"USW00093738","1981-04-28",,,,"88","50"
"USW00093738","1981-04-29",,,,"82","54"
"USW00093738","1981-04-30",,,,"67","53"
"USW00093738","1981-05-01",,,,"57","46"
"USW00093738","1981-05-02",,,,"64","41"
"USW00093738","1981-05-03",,,,"70","36"
"USW00093738","1981-05-04",,,,"79","40"
"USW00093738","1981-05-05",,,,"76","42"
"USW00093738","1981-05-06",,,,"66","49"
"USW00093738","1981-05-07",,,,"65","39"
"USW00093738","1981-05-08",,,,"68","35"
"USW00093738","1981-05-09",,,,"73","36"
"USW00093738","1981-05-10",,,,"67","54"
"USW00093738","1981-05-11",,,,"71","61"
"USW00093738","1981-05-12",,,,"68","45"
"USW00093738","1981-05-13",,,,"73","39"
"USW00093738","1981-05-14",,,,"83","55"
"USW00093738","1981-05-15",,,,"73","53"
"USW00093738","1981-05-16",,,,"68","44"
"USW00093738","1981-05-17",,,,"76","44"
"USW00093738","1981-05-18",,,,"55","50"
"USW00093738","1981-05-19",,,,"52","47"
"USW00093738","1981-05-20",,,,"71","43"
"USW00093738","1981-05-21",,,,"78","39"
"USW00093738","1981-05-22",,,,"86","49"
"USW00093738","1981-05-23",,,,"81","46"
"USW00093738","1981-05-24",,,,"84","49"
"USW00093738","1981-05-25",,,,"88","55"
"USW00093738","1981-05-26",,,,"84","58"
"USW00093738","1981-05-27",,,,"81","67"
"USW00093738","1981-05-28",,,,"76","63"
"USW00093738","1981-05-29",,,,"80","60"
"USW00093738","1981-05-30",,,,"84","56"
"USW00093738","1981-05-31",,,,"77","56"
"USW00093738","1981-06-01",,,,"67","52"
"USW00093738","1981-06-02",,,,"69","60"
"USW00093738","1981-06-03",,,,"80","64"
"USW00093738","1981-06-04",,,,"81","69"
"USW00093738","1981-06-05",,,,"86","66"
"USW00093738","1981-06-06",,,,"81","70"
"USW00093738","1981-06-07",,,,"84","58"
"USW00093738","1981-06-08",,,,"86","54"
"USW00093738","1981-06-09",,,,"88","66"
"USW00093738","1981-06-10",,,,"84","65"
"USW00093738","1981-06-11",,,,"80","63"
"USW00093738","1981-06-12",,,,"84","64"
"USW00093738","1981-06-13",,,,"89","70"
"USW00093738","1981-06-14",,,,"90","72"
"USW00093738","1981-06-15",,,,"95","74"
"USW00093738","1981-06-16",,,,"94","73"
"USW00093738","1981-06-17",,,,"83","60"
"USW00093738","1981-06-18",,,,"85","57"
"USW00093738","1981-06-19",,,,"88","67"
"USW00093738","1981-06-20",,,,"81","65"
"USW00093738","1981-06-21",,,,"89","62"
"USW00093738","1981-06-22",,,,"92","68"
"USW00093738","1981-06-23",,,,"84","64"
"USW00093738","1981-06-24",,,,"86","62"
"USW00093738","1981-06-25",,,,"92","71"
"USW00093738","1981-06-26",,,,"76","53"
"USW00093738","1981-06-27",,,,"80","48"
"USW00093738","1981-06-28",,,,"83","48"
"USW00093738","1981-06-29",,,,"85","51"
"USW00093738","1981-06-30",,,,"86","66"
"USW00093738","1981-07-01",,,,"82","67"
"USW00093738","1981-07-02",,,,"83","66"
"USW00093738","1981-07-03",,,,"81","68"
"USW00093738","1981-07-04",,,,"76","66"
"USW00093738","1981-07-05",,,,"79","64"
"USW00093738","1981-07-06",,,,"86","70"
"USW00093738","1981-07-07",,,,"90","66"
"USW00093738","1981-07-08",,,,"93","66"
"USW00093738","1981-07-09",,,,"95","70"
"USW00093738","1981-07-10",,,,"92","65"
"USW00093738","1981-07-11",,,,"90","61"
"USW00093738","1981-07-12",,,,"92","60"
"USW00093738","1981-07-13",,,,"89","71"
"USW00093738","1981-07-14",,,,"91","63"
"USW00093738","1981-07-15",,,,"84","53"
"USW00093738","1981-07-16",,,,"76","58"
"USW00093738","1981-07-17",,,,"88","60"
"USW00093738","1981-07-18",,,,"93","60"
"USW00093738","1981-07-19",,,,"94","61"
"USW00093738","1981-07-20",,,,"95","73"
"USW00093738","1981-07-21",,,,"92","72"
"USW00093738","1981-07-22",,,,"85","62"
"USW00093738","1981-07-23",,,,"83","58"
"USW00093738","1981-07-24",,,,"74","61"
"USW00093738","1981-07-25",,,,"74","68"
"USW00093738","1981-07-26",,,,"88","71"
"USW00093738","1981-07-27",,,,"88","69"
"USW00093738","1981-07-28",,,,"85","69"
"USW00093738","1981-07-29",,,,"81","61"
"USW00093738","1981-07-30",,,,"83","51"
"USW00093738","1981-07-31",,,,"86","55"
"USW00093738","1981-08-01",,,,"85","56"
"USW00093738","1981-08-02",,,,"85","54"
"USW00093738","1981-08-03",,,,"85","67"
"USW00093738","1981-08-04",,,,"90","66"
"USW00093738","1981-08-05",,,,"92","69"
"USW00093738","1981-08-06",,,,"71","65"
"USW00093738","1981-08-07",,,,"84","62"
"USW00093738","1981-08-08",,,,"86","70"
"USW00093738","1981-08-09",,,,"89","63"
"USW00093738","1981-08-10",,,,"90","64"
"USW00093738","1981-08-11",,,,"93","66"
"USW00093738","1981-08-12",,,,"83","66"
"USW00093738","1981-08-13",,,,"84","58"
"USW00093738","1981-08-14",,,,"87","61"
"USW00093738","1981-08-15",,,,"88","67"
"USW00093738","1981-08-16",,,,"86","65"
"USW00093738","1981-08-17",,,,"77","49"
"USW00093738","1981-08-18",,,,"80","45"
"USW00093738","1981-08-19",,,,"79","52"
"USW00093738","1981-08-20",,,,"81","52"
"USW00093738","1981-08-21",,,,"81","48"
"USW00093738","1981-08-22",,,,"73","53"
"USW00093738","1981-08-23",,,,"84","47"
"USW00093738","1981-08-24",,,,"90","54"
"USW00093738","1981-08-25",,,,"82","54"
"USW00093738","1981-08-26",,,,"82","54"
"USW00093738","1981-08-27",,,,"88","61"
