"STATION","DATE","CLDD","HTDD","TAVG","TMAX","TMIN"
"USW00093738","2000-03-02",,,"48","57","38"
"USW00093738","2000-03-03",,,"42","53","31"
"USW00093738","2000-03-04",,,"41","57","24"
"USW00093738","2000-03-05",,,"48","66","30"
"USW00093738","2000-03-06",,,"45","61","28"
"USW00093738","2000-03-07",,,"50","72","27"
"USW00093738","2000-03-08",,,"64","84","43"
"USW00093738","2000-03-09",,,"62","79","45"
"USW00093738","2000-03-10",,,"60","69","51"
"USW00093738","2000-03-11",,,"51","54","47"
"USW00093738","2000-03-12",,,"42","48","35"
"USW00093738","2000-03-13",,,"38","49","26"
"USW00093738","2000-03-14",,,"47","60","33"
"USW00093738","2000-03-15",,,"55","71","38"
"USW00093738","2000-03-16",,,"59","68","50"
"USW00093738","2000-03-17",,,"43","56","30"
"USW00093738","2000-03-18",,,"34","44","24"
"USW00093738","2000-03-19",,,"37","45","28"
"USW00093738","2000-03-20",,,"44","49","39"
"USW00093738","2000-03-21",,,"41","42","39"
"USW00093738","2000-03-22",,,"43","46","40"
"USW00093738","2000-03-23",,,"49","61","37"
"USW00093738","2000-03-24",,,"52","69","34"
"USW00093738","2000-03-25",,,"61","76","45"
"USW00093738","2000-03-26",,,"52","65","38"
"USW00093738","2000-03-27",,,"50","68","31"
"USW00093738","2000-03-28",,,"51","58","44"
"USW00093738","2000-03-29",,,"47","59","36"
"USW00093738","2000-03-30",,,"48","64","31"
"USW00093738","2000-03-31",,,"44","59","29"
"USW00093738","2000-04-01",,,"49","69","29"
"USW00093738","2000-04-02",,,"61","66","55"
"USW00093738","2000-04-03",,,"66","74","58"
"USW00093738","2000-04-04",,,"54","68","40"
"USW00093738","2000-04-05",,,"46","56","36"
"USW00093738","2000-04-06",,,"60","80","40"
"USW00093738","2000-04-07",,,"62","75","48"
"USW00093738","2000-04-08",,,"56","76","36"
"USW00093738","2000-04-09",,,"42","51","32"
"USW00093738","2000-04-10",,,"49","65","32"
"USW00093738","2000-04-11",,,"56","65","47"
"USW00093738","2000-04-12",,,"44","54","33"
"USW00093738","2000-04-13",,,"43","54","31"
"USW00093738","2000-04-14",,,"46","60","32"
"USW00093738","2000-04-15",,,"58","65","50"
"USW00093738","2000-04-16",,,"69","81","57"
"USW00093738","2000-04-17",,,"56","65","47"
"USW00093738","2000-04-18",,,"45","47","42"
"USW00093738","2000-04-19",,,"57","68","45"
"USW00093738","2000-04-20",,,"59","71","47"
"USW00093738","2000-04-21",,,"60","69","50"
"USW00093738","2000-04-22",,,"51","57","45"
"USW00093738","2000-04-23",,,"50","56","44"
"USW00093738","2000-04-24",,,"54","66","42"
"USW00093738","2000-04-25",,,"48","53","42"
"USW00093738","2000-04-26",,,"48","57","38"
"USW00093738","2000-04-27",,,"51","56","46"
"USW00093738","2000-04-28",,,"55","60","49"
"USW00093738","2000-04-29",,,"55","69","40"
"USW00093738","2000-04-30",,,"57","71","42"
"USW00093738","2000-05-01",,,"57","79","35"
"USW00093738","2000-05-02",,,"58","69","46"
"USW00093738","2000-05-03",,,"57","74","40"
"USW00093738","2000-05-04",,,"66","80","51"
"USW00093738","2000-05-05",,,"74","86","61"
"USW00093738","2000-05-06",,,"73","87","58"
"USW00093738","2000-05-07",,,"74","90","58"
"USW00093738","2000-05-08",,,"78","90","66"
"USW00093738","2000-05-09",,,"77","89","64"
"USW00093738","2000-05-10",,,"70","87","53"
"USW00093738","2000-05-11",,,"64","79","48"
"USW00093738","2000-05-12",,,"70","86","54"
"USW00093738","2000-05-13",,,"78","92","63"
"USW00093738","2000-05-14",,,"65","76","53"
"USW00093738","2000-05-15",,,"55","69","41"
"USW00093738","2000-05-16",,,"54","72","35"
"USW00093738","2000-05-17",,,"65","77","53"
"USW00093738","2000-05-18",,,"74","84","63"
"USW00093738","2000-05-19",,,"68","73","62"
"USW00093738","2000-05-20",,,"58","61","55"
"USW00093738","2000-05-21",,,"63","71","55"
"USW00093738","2000-05-22",,,"62","66","58"
"USW00093738","2000-05-23",,,"64","70","58"
"USW00093738","2000-05-24",,,"70","85","55"
"USW00093738","2000-05-25",,,"65","77","52"
"USW00093738","2000-05-26",,,"65","80","49"
"USW00093738","2000-05-27",,,"59","64","54"
"USW00093738","2000-05-28",,,"59","62","55"
"USW00093738","2000-05-29",,,"56","65","47"
"USW00093738","2000-05-30",,,"54","66","42"
"USW00093738","2000-05-31",,,"57","75","39"
"USW00093738","2000-06-01",,,"72","87","56"
"USW00093738","2000-06-02",,,"77","91","62"
"USW00093738","2000-06-03",,,"64","75","53"
"USW00093738","2000-06-04",,,"62","74","50"
"USW00093738","2000-06-05",,,"65","70","59"
"USW00093738","2000-06-06",,,"62","65","58"
"USW00093738","2000-06-07",,,"65","77","53"
"USW00093738","2000-06-08",,,"66","82","50"
"USW00093738","2000-06-09",,,"73","89","57"
"USW00093738","2000-06-10",,,"77","92","62"
"USW00093738","2000-06-11",,,"79","93","65"
"USW00093738","2000-06-12",,,"81","92","69"
"USW00093738","2000-06-13",,,"70","74","65"
"USW00093738","2000-06-14",,,"69","74","64"
"USW00093738","2000-06-15",,,"75","84","66"
"USW00093738","2000-06-16",,,"76","85","67"
"USW00093738","2000-06-17",,,"80","88","71"
"USW00093738","2000-06-18",,,"78","88","68"
"USW00093738","2000-06-19",,,"63","71","55"
"USW00093738","2000-06-20",,,"65","82","48"
"USW00093738","2000-06-21",,,"76","87","65"
"USW00093738","2000-06-22",,,"76","85","67"
"USW00093738","2000-06-23",,,"72","83","60"
"USW00093738","2000-06-24",,,"76","89","63"
"USW00093738","2000-06-25",,,"80","91","69"
"USW00093738","2000-06-26",,,"79","91","67"
"USW00093738","2000-06-27",,,"77","85","69"
"USW00093738","2000-06-28",,,"71","74","67"
"USW00093738","2000-06-29",,,"75","83","66"
"USW00093738","2000-06-30",,,"69","80","58"
"USW00093738","2000-07-01",,,"70","83","57"
"USW00093738","2000-07-02",,,"71","86","56"
"USW00093738","2000-07-03",,,"78","89","66"
"USW00093738","2000-07-04",,,"78","86","69"
"USW00093738","2000-07-05",,,"73","84","61"
"USW00093738","2000-07-06",,,"71","83","59"
"USW00093738","2000-07-07",,,"72","80","63"
"USW00093738","2000-07-08",,,"65","79","50"
"USW00093738","2000-07-09",,,"73","87","58"
"USW00093738","2000-07-10",,,"81","91","71"
"USW00093738","2000-07-11",,,"70","78","62"
"USW00093738","2000-07-12",,,"72","84","60"
"USW00093738","2000-07-13",,,"69","75","63"
"USW00093738","2000-07-14",,,"73","85","61"
"USW00093738","2000-07-15",,,"71","77","64"
"USW00093738","2000-07-16",,,"72","82","61"
"USW00093738","2000-07-17",,,"71","83","59"
"USW00093738","2000-07-18",,,"77","89","64"
"USW00093738","2000-07-19",,,"69","77","61"
"USW00093738","2000-07-20",,,"70","78","61"
"USW00093738","2000-07-21",,,"69","83","55"
"USW00093738","2000-07-22",,,"72","81","62"
"USW00093738","2000-07-23",,,"69","78","60"
"USW00093738","2000-07-24",,,"68","71","64"
"USW00093738","2000-07-25",,,"70","77","62"
"USW00093738","2000-07-26",,,"68","71","64"
"USW00093738","2000-07-27",,,"72","80","64"
"USW00093738","2000-07-28",,,"73","84","61"
"USW00093738","2000-07-29",,,"72","81","62"
"USW00093738","2000-07-30",,,"78","85","70"
"USW00093738","2000-07-31",,,"78","86","69"
"USW00093738","2000-08-01",,,"78","86","70"
"USW00093738","2000-08-02",,,"76","83","69"
"USW00093738","2000-08-03",,,"76","84","68"
"USW00093738","2000-08-04",,,"73","81","64"
"USW00093738","2000-08-05",,,"72","82","61"
"USW00093738","2000-08-06",,,"69","76","61"
"USW00093738","2000-08-07",,,"81","91","71"
"USW00093738","2000-08-08",,,"79","89","69"
"USW00093738","2000-08-09",,,"78","89","67"
"USW00093738","2000-08-10",,,"77","86","68"
"USW00093738","2000-08-11",,,"76","84","67"
"USW00093738","2000-08-12",,,"72","80","64"
"USW00093738","2000-08-13",,,"69","75","62"
"USW00093738","2000-08-14",,,"73","81","65"
"USW00093738","2000-08-15",,,"74","86","61"
"USW00093738","2000-08-16",,,"78","87","68"
"USW00093738","2000-08-17",,,"69","76","61"
"USW00093738","2000-08-18",,,"67","72","62"
"USW00093738","2000-08-19",,,"66","78","54"
"USW00093738","2000-08-20",,,"64","75","53"
"USW00093738","2000-08-21",,,"65","77","52"
"USW00093738","2000-08-22",,,"69","80","57"
"USW00093738","2000-08-23",,,"70","79","61"
"USW00093738","2000-08-24",,,"74","84","63"
"USW00093738","2000-08-25",,,"73","84","61"
"USW00093738","2000-08-26",,,"71","84","57"
"USW00093738","2000-08-27",,,"72","79","65"
"USW00093738","2000-08-28",,,"73","80","66"
"USW00093738","2000-08-29",,,"74","80","67"
"USW00093738","2000-08-30",,,"76","81","70"
"USW00093738","2000-08-31",,,"78","83","73"
"USW00093738","2000-09-01",,,"80","86","73"
"USW00093738","2000-09-02",,,"79","86","72"
"USW00093738","2000-09-03",,,"77","83","71"
"USW00093738","2000-09-04",,,"76","87","65"
"USW00093738","2000-09-05",,,"60","70","50"
"USW00093738","2000-09-06",,,"60","72","47"
"USW00093738","2000-09-07",,,"61","74","48"
"USW00093738","2000-09-08",,,"64","78","49"
"USW00093738","2000-09-09",,,"75","84","65"
"USW00093738","2000-09-10",,,"74","86","61"
"USW00093738","2000-09-11",,,"72","79","65"
"USW00093738","2000-09-12",,,"77","85","68"
"USW00093738","2000-09-13",,,"74","84","63"
"USW00093738","2000-09-14",,,"69","80","58"
"USW00093738","2000-09-15",,,"63","75","51"
"USW00093738","2000-09-16",,,"57","68","46"
"USW00093738","2000-09-17",,,"56","72","39"
"USW00093738","2000-09-18",,,"63","77","49"
"USW00093738","2000-09-19",,,"59","63","55"
"USW00093738","2000-09-20",,,"69","87","50"
"USW00093738","2000-09-21",,,"67","77","57"
"USW00093738","2000-09-22",,,"59","72","45"
"USW00093738","2000-09-23",,,"67","73","61"
"USW00093738","2000-09-24",,,"73","83","63"
"USW00093738","2000-09-25",,,"56","63","48"
"USW00093738","2000-09-26",,,"50","53","46"
"USW00093738","2000-09-27",,,"55","69","41"
"USW00093738","2000-09-28",,,"57","72","42"
"USW00093738","2000-09-29",,,"54","64","43"
"USW00093738","2000-09-30",,,"54","68","39"
"USW00093738","2000-10-01",,,"57","70","44"
"USW00093738","2000-10-02",,,"65","76","54"
"USW00093738","2000-10-03",,,"69","84","54"
"USW00093738","2000-10-04",,,"72","85","58"
"USW00093738","2000-10-05",,,"66","70","61"
"USW00093738","2000-10-06",,,"68","80","55"
"USW00093738","2000-10-07",,,"51","59","42"
"USW00093738","2000-10-08",,,"44","56","32"
"USW00093738","2000-10-09",,,"41","51","31"
"USW00093738","2000-10-10",,,"51","62","39"
"USW00093738","2000-10-11",,,"54","71","37"
"USW00093738","2000-10-12",,,"54","73","35"
"USW00093738","2000-10-13",,,"56","76","35"
"USW00093738","2000-10-14",,,"59","80","37"
"USW00093738","2000-10-15",,,"62","80","44"
"USW00093738","2000-10-16",,,"63","74","51"
"USW00093738","2000-10-17",,,"62","65","59"
"USW00093738","2000-10-18",,,"63","71","54"
"USW00093738","2000-10-19",,,"58","71","45"
"USW00093738","2000-10-20",,,"57","73","40"
"USW00093738","2000-10-21",,,"60","78","41"
"USW00093738","2000-10-22",,,"55","70","39"
"USW00093738","2000-10-23",,,"49","65","32"
"USW00093738","2000-10-24",,,"52","66","37"
"USW00093738","2000-10-25",,,"64","70","58"
"USW00093738","2000-10-26",,,"58","68","47"
"USW00093738","2000-10-27",,,"60","73","46"
"USW00093738","2000-10-28",,,"58","70","45"
"USW00093738","2000-10-29",,,"49","60","37"
"USW00093738","2000-10-30",,,"50","65","34"
"USW00093738","2000-10-31",,,"47","60","34"
"USW00093738","2000-11-01",,,"45","61","28"
"USW00093738","2000-11-02",,,"50","69","30"
"USW00093738","2000-11-03",,,"54","74","33"
"USW00093738","2000-11-04",,,"57","66","48"
"USW00093738","2000-11-05",,,"45","58","31"
"USW00093738","2000-11-06",,,"41","58","24"
"USW00093738","2000-11-07",,,"47","64","30"
"USW00093738","2000-11-08",,,"54","66","41"
"USW00093738","2000-11-09",,,"59","65","53"
"USW00093738","2000-11-10",,,"58","68","48"
"USW00093738","2000-11-11",,,"52","57","46"
"USW00093738","2000-11-12",,,"44","53","35"
"USW00093738","2000-11-13",,,"43","55","31"
"USW00093738","2000-11-14",,,"47","55","39"
"USW00093738","2000-11-15",,,"37","46","28"
"USW00093738","2000-11-16",,,"36","50","22"
"USW00093738","2000-11-17",,,"44","57","31"
"USW00093738","2000-11-18",,,"35","44","26"
"USW00093738","2000-11-19",,,"30","39","21"
"USW00093738","2000-11-20",,,"37","50","24"
"USW00093738","2000-11-21",,,"32","39","24"
"USW00093738","2000-11-22",,,"31","39","22"
"USW00093738","2000-11-23",,,"28","37","18"
"USW00093738","2000-11-24",,,"28","42","14"
"USW00093738","2000-11-25",,,"33","42","24"
"USW00093738","2000-11-26",,,"48","58","38"
"USW00093738","2000-11-27",,,"47","58","35"
"USW00093738","2000-11-28",,,"42","56","28"
"USW00093738","2000-11-29",,,"37","49","24"
"USW00093738","2000-11-30",,,"39","46","32"
"USW00093738","2000-12-01",,,"36","46","25"
"USW00093738","2000-12-02",,,"32","38","25"
"USW00093738","2000-12-03",,,"26","34","17"
"USW00093738","2000-12-04",,,"29","46","12"
"USW00093738","2000-12-05",,,"37","51","23"
"USW00093738","2000-12-06",,,"28","33","22"
"USW00093738","2000-12-07",,,"32","40","23"
"USW00093738","2000-12-08",,,"36","42","30"
"USW00093738","2000-12-09",,,"30","39","21"
"USW00093738","2000-12-10",,,"26","35","17"
"USW00093738","2000-12-11",,,"33","42","24"
"USW00093738","2000-12-12",,,"39","51","26"
"USW00093738","2000-12-13",,,"25","34","15"
"USW00093738","2000-12-14",,,"34","39","28"
"USW00093738","2000-12-15",,,"33","40","26"
"USW00093738","2000-12-16",,,"32","39","24"
"USW00093738","2000-12-17",,,"40","54","25"
"USW00093738","2000-12-18",,,"29","35","23"
"USW00093738","2000-12-19",,,"28","32","23"
"USW00093738","2000-12-20",,,"20","28","11"
"USW00093738","2000-12-21",,,"20","34","6"
"USW00093738","2000-12-22",,,"22","31","12"
"USW00093738","2000-12-23",,,"19","27","11"
"USW00093738","2000-12-24",,,"26","41","10"
"USW00093738","2000-12-25",,,"19","25","12"
"USW00093738","2000-12-26",,,"21","28","13"
"USW00093738","2000-12-27",,,"23","32","13"
"USW00093738","2000-12-28",,,"25","29","20"
"USW00093738","2000-12-29",,,"21","29","13"
"USW00093738","2000-12-30",,,"24","30","17"
"USW00093738","2000-12-31",,,"26","35","16"
"USW00093738","2001-01-01",,,"27","36","17"
"USW00093738","2001-01-02",,,"26","32","20"
"USW00093738","2001-01-03",,,"26","34","18"
"USW00093738","2001-01-04",,,"25","36","13"
"USW00093738","2001-01-05",,,"24","31","16"
"USW00093738","2001-01-06",,,"30","41","19"
"USW00093738","2001-01-07",,,"29","42","16"
"USW00093738","2001-01-08",,,"30","35","25"
"USW00093738","2001-01-09",,,"28","32","23"
"USW00093738","2001-01-10",,,"37","48","26"
"USW00093738","2001-01-11",,,"38","57","18"
"USW00093738","2001-01-12",,,"33","45","21"
"USW00093738","2001-01-13",,,"31","46","15"
"USW00093738","2001-01-14",,,"34","47","20"
"USW00093738","2001-01-15",,,"39","41","36"
"USW00093738","2001-01-16",,,"38","45","30"
"USW00093738","2001-01-17",,,"37","44","29"
"USW00093738","2001-01-18",,,"34","39","29"
"USW00093738","2001-01-19",,,"37","39","35"
"USW00093738","2001-01-20",,,"34","37","31"
"USW00093738","2001-01-21",,,"23","31","14"
"USW00093738","2001-01-22",,,"22","33","11"
"USW00093738","2001-01-23",,,"26","40","11"
"USW00093738","2001-01-24",,,"33","48","18"
"USW00093738","2001-01-25",,,"32","38","26"
"USW00093738","2001-01-26",,,"28","41","15"
"USW00093738","2001-01-27",,,"39","45","33"
"USW00093738","2001-01-28",,,"34","45","23"
"USW00093738","2001-01-29",,,"35","47","23"
"USW00093738","2001-01-30",,,"45","55","35"
"USW00093738","2001-01-31",,,"46","55","36"
"USW00093738","2001-02-01",,,"39","48","30"
"USW00093738","2001-02-02",,,"38","49","26"
"USW00093738","2001-02-03",,,"29","36","21"
"USW00093738","2001-02-04",,,"31","46","16"
"USW00093738","2001-02-05",,,"38","42","33"
"USW00093738","2001-02-06",,,"40","50","30"
"USW00093738","2001-02-07",,,"40","53","27"
"USW00093738","2001-02-08",,,"41","57","24"
"USW00093738","2001-02-09",,,"50","69","30"
"USW00093738","2001-02-10",,,"48","63","31"
"USW00093738","2001-02-11",,,"30","37","23"
"USW00093738","2001-02-12",,,"31","40","22"
"USW00093738","2001-02-13",,,"43","55","31"
"USW00093738","2001-02-14",,,"48","52","43"
"USW00093738","2001-02-15",,,"50","56","43"
"USW00093738","2001-02-16",,,"42","43","40"
"USW00093738","2001-02-17",,,"34","44","24"
"USW00093738","2001-02-18",,,"27","37","17"
"USW00093738","2001-02-19",,,"33","51","14"
"USW00093738","2001-02-20",,,"51","65","36"
"USW00093738","2001-02-21",,,"40","53","27"
"USW00093738","2001-02-22",,,"24","27","21"
"USW00093738","2001-02-23",,,"32","46","18"
"USW00093738","2001-02-24",,,"34","42","25"
"USW00093738","2001-02-25",,,"45","55","34"
"USW00093738","2001-02-26",,,"47","55","38"
"USW00093738","2001-02-27",,,"44","59","28"
"USW00093738","2001-02-28",,,"36","45","27"
"USW00093738","2001-03-01",,,"38","49","26"
"USW00093738","2001-03-02",,,"42","55","28"
"USW00093738","2001-03-03",,,"44","57","30"
"USW00093738","2001-03-04",,,"41","45","36"
"USW00093738","2001-03-05",,,"35","42","27"
"USW00093738","2001-03-06",,,"31","38","23"
"USW00093738","2001-03-07",,,"41","50","32"
"USW00093738","2001-03-08",,,"37","51","23"
"USW00093738","2001-03-09",,,"37","43","30"
"USW00093738","2001-03-10",,,"36","47","25"
"USW00093738","2001-03-11",,,"43","64","21"
"USW00093738","2001-03-12",,,"41","56","25"
"USW00093738","2001-03-13",,,"52","64","39"
"USW00093738","2001-03-14",,,"47","59","35"
"USW00093738","2001-03-15",,,"41","51","30"
"USW00093738","2001-03-16",,,"45","49","40"
"USW00093738","2001-03-17",,,"48","57","39"
"USW00093738","2001-03-18",,,"40","51","29"
"USW00093738","2001-03-19",,,"37","54","20"
"USW00093738","2001-03-20",,,"38","53","23"
"USW00093738","2001-03-21",,,"45","49","41"
"USW00093738","2001-03-22",,,"46","52","40"
"USW00093738","2001-03-23",,,"46","58","33"
"USW00093738","2001-03-24",,,"47","63","31"
"USW00093738","2001-03-25",,,"37","50","24"
"USW00093738","2001-03-26",,,"32","38","25"
"USW00093738","2001-03-27",,,"29","41","17"
"USW00093738","2001-03-28",,,"35","51","18"
"USW00093738","2001-03-29",,,"39","42","35"
"USW00093738","2001-03-30",,,"48","56","39"
"USW00093738","2001-03-31",,,"45","49","40"
"USW00093738","2001-04-01",,,"46","49","42"
"USW00093738","2001-04-02",,,"45","57","33"
"USW00093738","2001-04-03",,,"46","62","29"
"USW00093738","2001-04-04",,,"47","59","35"
"USW00093738","2001-04-05",,,"49","67","30"
"USW00093738","2001-04-06",,,"59","68","49"
"USW00093738","2001-04-07",,,"60","73","47"
"USW00093738","2001-04-08",,,"59","72","45"
"USW00093738","2001-04-09",,,"70","89","51"
"USW00093738","2001-04-10",,,"63","71","54"
"USW00093738","2001-04-11",,,"53","54","51"
"USW00093738","2001-04-12",,,"65","77","53"
"USW00093738","2001-04-13",,,"67","78","56"
"USW00093738","2001-04-14",,,"61","72","50"
"USW00093738","2001-04-15",,,"61","73","48"
"USW00093738","2001-04-16",,,"49","55","42"
"USW00093738","2001-04-17",,,"42","50","34"
"USW00093738","2001-04-18",,,"41","50","32"
"USW00093738","2001-04-19",,,"45","62","27"
"USW00093738","2001-04-20",,,"52","68","36"
"USW00093738","2001-04-21",,,"62","69","54"
"USW00093738","2001-04-22",,,"72","86","57"
"USW00093738","2001-04-23",,,"73","88","57"
"USW00093738","2001-04-24",,,"69","84","54"
"USW00093738","2001-04-25",,,"48","57","38"
"USW00093738","2001-04-26",,,"49","66","32"
"USW00093738","2001-04-27",,,"57","80","34"
"USW00093738","2001-04-28",,,"52","67","37"
"USW00093738","2001-04-29",,,"51","67","34"
"USW00093738","2001-04-30",,,"59","78","40"
"USW00093738","2001-05-01",,,"65","84","46"
"USW00093738","2001-05-02",,,"69","87","51"
"USW00093738","2001-05-03",,,"71","89","52"
"USW00093738","2001-05-04",,,"74","90","57"
"USW00093738","2001-05-05",,,"71","84","58"
"USW00093738","2001-05-06",,,"58","69","46"
"USW00093738","2001-05-07",,,"50","67","33"
"USW00093738","2001-05-08",,,"56","71","40"
"USW00093738","2001-05-09",,,"64","76","51"
"USW00093738","2001-05-10",,,"64","82","46"
"USW00093738","2001-05-11",,,"69","86","52"
"USW00093738","2001-05-12",,,"67","79","54"
"USW00093738","2001-05-13",,,"59","71","47"
"USW00093738","2001-05-14",,,"53","70","36"
"USW00093738","2001-05-15",,,"55","71","38"
"USW00093738","2001-05-16",,,"57","72","41"
"USW00093738","2001-05-17",,,"57","59","54"
"USW00093738","2001-05-18",,,"62","68","56"
"USW00093738","2001-05-19",,,"68","75","61"
"USW00093738","2001-05-20",,,"62","66","57"
"USW00093738","2001-05-21",,,"59","62","56"
"USW00093738","2001-05-22",,,"68","76","60"
"USW00093738","2001-05-23",,,"63","74","52"
"USW00093738","2001-05-24",,,"64","79","48"
"USW00093738","2001-05-25",,,"67","72","61"
"USW00093738","2001-05-26",,,"64","67","60"
"USW00093738","2001-05-27",,,"65","73","57"
"USW00093738","2001-05-28",,,"66","75","56"
"USW00093738","2001-05-29",,,"66","77","54"
"USW00093738","2001-05-30",,,"61","70","51"
"USW00093738","2001-05-31",,,"56","69","42"
"USW00093738","2001-06-01",,,"56","63","48"
"USW00093738","2001-06-02",,,"70","77","62"
"USW00093738","2001-06-03",,,"62","71","52"
"USW00093738","2001-06-04",,,"64","76","52"
"USW00093738","2001-06-05",,,"71","80","61"
"USW00093738","2001-06-06",,,"73","79","66"
"USW00093738","2001-06-07",,,"68","75","60"
"USW00093738","2001-06-08",,,"68","80","55"
"USW00093738","2001-06-09",,,"66","80","52"
"USW00093738","2001-06-10",,,"67","83","50"
"USW00093738","2001-06-11",,,"72","86","58"
"USW00093738","2001-06-12",,,"77","89","65"
"USW00093738","2001-06-13",,,"78","90","66"
"USW00093738","2001-06-14",,,"78","88","68"
"USW00093738","2001-06-15",,,"79","86","71"
"USW00093738","2001-06-16",,,"76","80","71"
"USW00093738","2001-06-17",,,"76","86","66"
"USW00093738","2001-06-18",,,"72","84","59"
"USW00093738","2001-06-19",,,"74","86","61"
"USW00093738","2001-06-20",,,"79","91","67"
"USW00093738","2001-06-21",,,"76","86","65"
"USW00093738","2001-06-22",,,"76","85","67"
"USW00093738","2001-06-23",,,"69","75","63"
"USW00093738","2001-06-24",,,"69","80","57"
"USW00093738","2001-06-25",,,"71","83","58"
"USW00093738","2001-06-26",,,"74","86","61"
"USW00093738","2001-06-27",,,,"91","64"
"USW00093738","2001-06-28",,,"57","93","72"
"USW00093738","2001-06-29",,,"79","91","67"
"USW00093738","2001-06-30",,,"81","91","70"
"USW00093738","2001-07-01",,,"78","89","67"
"USW00093738","2001-07-02",,,"63","72","53"
"USW00093738","2001-07-03",,,"64","77","51"
"USW00093738","2001-07-04",,,"76","85","67"
"USW00093738","2001-07-05",,,"74","84","63"
"USW00093738","2001-07-06",,,"68","78","57"
"USW00093738","2001-07-07",,,"68","83","52"
"USW00093738","2001-07-08",,,"76","85","66"
"USW00093738","2001-07-09",,,"77","87","67"
"USW00093738","2001-07-10",,,"77","90","64"
"USW00093738","2001-07-11",,,"75","84","65"
"USW00093738","2001-07-12",,,"70","81","59"
"USW00093738","2001-07-13",,,"68","80","56"
"USW00093738","2001-07-14",,,"69","82","55"
"USW00093738","2001-07-15",,,"70","83","57"
"USW00093738","2001-07-16",,,"73","87","58"
"USW00093738","2001-07-17",,,"77","90","64"
"USW00093738","2001-07-18",,,"74","77","71"
"USW00093738","2001-07-19",,,"73","82","64"
"USW00093738","2001-07-20",,,"71","82","59"
"USW00093738","2001-07-21",,,"68","83","52"
"USW00093738","2001-07-22",,,"71","87","54"
"USW00093738","2001-07-23",,,"77","90","64"
"USW00093738","2001-07-24",,,"82","93","71"
"USW00093738","2001-07-25",,,"84","93","75"
"USW00093738","2001-07-26",,,"78","89","67"
"USW00093738","2001-07-27",,,"70","80","59"
"USW00093738","2001-07-28",,,"68","79","56"
"USW00093738","2001-07-29",,,"63","66","60"
"USW00093738","2001-07-30",,,"71","77","65"
"USW00093738","2001-07-31",,,"72","82","61"
"USW00093738","2001-08-01",,,"73","85","60"
"USW00093738","2001-08-02",,,"72","85","59"
