"STATION","DATE","CLDD","HTDD","TAVG","TMAX","TMIN"
"USW00093738","1991-08-25",,,,"85","66"
"USW00093738","1991-08-26",,,,"82","62"
"USW00093738","1991-08-27",,,,"89","62"
"USW00093738","1991-08-28",,,,"94","69"
"USW00093738","1991-08-29",,,,"98","68"
"USW00093738","1991-08-30",,,,"99","68"
"USW00093738","1991-08-31",,,,"98","71"
"USW00093738","1991-09-01",,,,"80","58"
"USW00093738","1991-09-02",,,,"80","46"
"USW00093738","1991-09-03",,,,"83","50"
"USW00093738","1991-09-04",,,,"88","59"
"USW00093738","1991-09-05",,,,"86","66"
"USW00093738","1991-09-06",,,,"75","58"
"USW00093738","1991-09-07",,,,"86","53"
"USW00093738","1991-09-08",,,,"89","56"
"USW00093738","1991-09-09",,,,"87","57"
"USW00093738","1991-09-10",,,,"83","63"
"USW00093738","1991-09-11",,,,"87","58"
"USW00093738","1991-09-12",,,,"81","55"
"USW00093738","1991-09-13",,,,"85","52"
"USW00093738","1991-09-14",,,,"90","67"
"USW00093738","1991-09-15",,,,"85","70"
"USW00093738","1991-09-16",,,,"97","69"
"USW00093738","1991-09-17",,,,"97","71"
"USW00093738","1991-09-18",,,,"90","68"
"USW00093738","1991-09-19",,,,"78","55"
"USW00093738","1991-09-20",,,,"69","45"
"USW00093738","1991-09-21",,,,"67","42"
"USW00093738","1991-09-22",,,,"72","38"
"USW00093738","1991-09-23",,,,"67","53"
"USW00093738","1991-09-24",,,,"75","58"
"USW00093738","1991-09-25",,,,"68","58"
"USW00093738","1991-09-26",,,,"75","50"
"USW00093738","1991-09-27",,,,"67","42"
"USW00093738","1991-09-28",,,,"70","35"
"USW00093738","1991-09-29",,,,"80","42"
"USW00093738","1991-09-30",,,,"71","50"
"USW00093738","1991-10-01",,,,"79","55"
"USW00093738","1991-10-02",,,,"82","56"
"USW00093738","1991-10-03",,,,"80","62"
"USW00093738","1991-10-04",,,,"85","55"
"USW00093738","1991-10-05",,,,"81","63"
"USW00093738","1991-10-06",,,,"69","46"
"USW00093738","1991-10-07",,,,"63","38"
"USW00093738","1991-10-08",,,,"65","31"
"USW00093738","1991-10-09",,,,"71","36"
"USW00093738","1991-10-10",,,,"76","40"
"USW00093738","1991-10-11",,,,"65","48"
"USW00093738","1991-10-12",,,,"65","45"
"USW00093738","1991-10-13",,,,"63","36"
"USW00093738","1991-10-14",,,,"64","30"
"USW00093738","1991-10-15",,,,"75","52"
"USW00093738","1991-10-16",,,,"61","48"
"USW00093738","1991-10-17",,,,"50","41"
"USW00093738","1991-10-18",,,,"76","33"
"USW00093738","1991-10-19",,,,"83","43"
"USW00093738","1991-10-20",,,,"55","31"
"USW00093738","1991-10-21",,,,"57","28"
"USW00093738","1991-10-22",,,,"73","33"
"USW00093738","1991-10-23",,,,"76","44"
"USW00093738","1991-10-24",,,,"74","53"
"USW00093738","1991-10-25",,,,"75","47"
"USW00093738","1991-10-26",,,,"74","52"
"USW00093738","1991-10-27",,,,"76","53"
"USW00093738","1991-10-28",,,,"66","42"
"USW00093738","1991-10-29",,,,"59","31"
"USW00093738","1991-10-30",,,,"65","27"
"USW00093738","1991-10-31",,,,"67","36"
"USW00093738","1991-11-01",,,,"66","38"
"USW00093738","1991-11-02",,,,"69","43"
"USW00093738","1991-11-03",,,,"53","31"
"USW00093738","1991-11-04",,,,"40","26"
"USW00093738","1991-11-05",,,,"43","19"
"USW00093738","1991-11-06",,,,"54","16"
"USW00093738","1991-11-07",,,,"55","22"
"USW00093738","1991-11-08",,,,"42","34"
"USW00093738","1991-11-09",,,,"40","31"
"USW00093738","1991-11-10",,,,"41","32"
"USW00093738","1991-11-11",,,,"46","40"
"USW00093738","1991-11-12",,,,"49","37"
"USW00093738","1991-11-13",,,,"54","30"
"USW00093738","1991-11-14",,,,"64","28"
"USW00093738","1991-11-15",,,,"72","47"
"USW00093738","1991-11-16",,,,"71","44"
"USW00093738","1991-11-17",,,,"52","26"
"USW00093738","1991-11-18",,,,"54","20"
"USW00093738","1991-11-19",,,,"68","38"
"USW00093738","1991-11-20",,,,"74","53"
"USW00093738","1991-11-21",,,,"74","62"
"USW00093738","1991-11-22",,,,"67","56"
"USW00093738","1991-11-23",,,,"69","47"
"USW00093738","1991-11-24",,,,"50","31"
"USW00093738","1991-11-25",,,,"40","27"
"USW00093738","1991-11-26",,,,"40","19"
"USW00093738","1991-11-27",,,,"43","14"
"USW00093738","1991-11-28",,,,"63","32"
"USW00093738","1991-11-29",,,,"72","45"
"USW00093738","1991-11-30",,,,"72","53"
"USW00093738","1991-12-01",,,,"62","55"
"USW00093738","1991-12-02",,,,"56","42"
"USW00093738","1991-12-03",,,,"49","41"
"USW00093738","1991-12-04",,,,"43","23"
"USW00093738","1991-12-05",,,,"35","19"
"USW00093738","1991-12-06",,,,"53","27"
"USW00093738","1991-12-07",,,,"56","22"
"USW00093738","1991-12-08",,,,"67","31"
"USW00093738","1991-12-09",,,,"64","47"
"USW00093738","1991-12-10",,,,"51","29"
"USW00093738","1991-12-11",,,,"56","29"
"USW00093738","1991-12-12",,,,"53","30"
"USW00093738","1991-12-13",,,,"59","52"
"USW00093738","1991-12-14",,,,"63","37"
"USW00093738","1991-12-15",,,,"42","28"
"USW00093738","1991-12-16",,,,"34","23"
"USW00093738","1991-12-17",,,,"51","24"
"USW00093738","1991-12-18",,,,"42","25"
"USW00093738","1991-12-19",,,,"32","16"
"USW00093738","1991-12-20",,,,"45","8"
"USW00093738","1991-12-21",,,,"50","35"
"USW00093738","1991-12-22",,,,"53","27"
"USW00093738","1991-12-23",,,,"40","23"
"USW00093738","1991-12-24",,,,"43","22"
"USW00093738","1991-12-25",,,,"44","21"
"USW00093738","1991-12-26",,,,"44","16"
"USW00093738","1991-12-27",,,,"47","24"
"USW00093738","1991-12-28",,,,"39","19"
"USW00093738","1991-12-29",,,,"47","34"
"USW00093738","1991-12-30",,,,"49","29"
"USW00093738","1991-12-31",,,,"40","19"
"USW00093738","1992-01-01",,,,"43","18"
"USW00093738","1992-01-02",,,,"47","38"
"USW00093738","1992-01-03",,,,"55","42"
"USW00093738","1992-01-04",,,,"50","44"
"USW00093738","1992-01-05",,,,"51","37"
"USW00093738","1992-01-06",,,,"48","25"
"USW00093738","1992-01-07",,,,"45","32"
"USW00093738","1992-01-08",,,,"50","25"
"USW00093738","1992-01-09",,,,"47","37"
"USW00093738","1992-01-10",,,,"51","34"
"USW00093738","1992-01-11",,,,"46","27"
"USW00093738","1992-01-12",,,,"53","23"
"USW00093738","1992-01-13",,,,"55","37"
"USW00093738","1992-01-14",,,,"63","29"
"USW00093738","1992-01-15",,,,"36","22"
"USW00093738","1992-01-16",,,,"30","9"
"USW00093738","1992-01-17",,,,"44","10"
"USW00093738","1992-01-18",,,,"38","20"
"USW00093738","1992-01-19",,,,"25","8"
"USW00093738","1992-01-20",,,,"42","8"
"USW00093738","1992-01-21",,,,"56","16"
"USW00093738","1992-01-22",,,,"46","21"
"USW00093738","1992-01-23",,,,"44","35"
"USW00093738","1992-01-24",,,,"44","27"
"USW00093738","1992-01-25",,,,"33","21"
"USW00093738","1992-01-26",,,,"34","13"
"USW00093738","1992-01-27",,,,"38","9"
"USW00093738","1992-01-28",,,,"49","25"
"USW00093738","1992-01-29",,,,"50","20"
"USW00093738","1992-01-30",,,,"51","22"
"USW00093738","1992-01-31",,,,"44","29"
"USW00093738","1992-02-01",,,,"40","28"
"USW00093738","1992-02-02",,,,"43","23"
"USW00093738","1992-02-03",,,,"47","23"
"USW00093738","1992-02-04",,,,"56","23"
"USW00093738","1992-02-05",,,,"42","24"
"USW00093738","1992-02-06",,,,"44","16"
"USW00093738","1992-02-07",,,,"43","19"
"USW00093738","1992-02-08",,,,"42","28"
"USW00093738","1992-02-09",,,,"34","14"
"USW00093738","1992-02-10",,,,"36","7"
"USW00093738","1992-02-11",,,,"56","24"
"USW00093738","1992-02-12",,,,"42","22"
"USW00093738","1992-02-13",,,,"31","23"
"USW00093738","1992-02-14",,,,"50","23"
"USW00093738","1992-02-15",,,,"46","35"
"USW00093738","1992-02-16",,,,"53","38"
"USW00093738","1992-02-17",,,,"49","27"
"USW00093738","1992-02-18",,,,"41","37"
"USW00093738","1992-02-19",,,,"65","41"
"USW00093738","1992-02-20",,,,"51","29"
"USW00093738","1992-02-21",,,,"59","28"
"USW00093738","1992-02-22",,,,"64","29"
"USW00093738","1992-02-23",,,,"63","33"
"USW00093738","1992-02-24",,,,"51","40"
"USW00093738","1992-02-25",,,,"41","38"
"USW00093738","1992-02-26",,,,"46","34"
"USW00093738","1992-02-27",,,,"53","31"
"USW00093738","1992-02-28",,,,"59","38"
"USW00093738","1992-02-29",,,,"56","23"
"USW00093738","1992-03-01",,,,"63","19"
"USW00093738","1992-03-02",,,,"74","29"
"USW00093738","1992-03-03",,,,"55","34"
"USW00093738","1992-03-04",,,,"45","33"
"USW00093738","1992-03-05",,,,"52","37"
"USW00093738","1992-03-06",,,,"52","35"
"USW00093738","1992-03-07",,,,"62","45"
"USW00093738","1992-03-08",,,,"66","44"
"USW00093738","1992-03-09",,,,"70","42"
"USW00093738","1992-03-10",,,,"63","51"
"USW00093738","1992-03-11",,,,"59","27"
"USW00093738","1992-03-12",,,,"46","19"
"USW00093738","1992-03-13",,,,"39","23"
"USW00093738","1992-03-14",,,,"44","20"
"USW00093738","1992-03-15",,,,"41","25"
"USW00093738","1992-03-16",,,,"38","19"
"USW00093738","1992-03-17",,,,"65","18"
"USW00093738","1992-03-18",,,,"51","35"
"USW00093738","1992-03-19",,,,"37","34"
"USW00093738","1992-03-20",,,,"45","26"
"USW00093738","1992-03-21",,,,"44","24"
"USW00093738","1992-03-22",,,,"41","22"
"USW00093738","1992-03-23",,,,"41","22"
"USW00093738","1992-03-24",,,,"51","22"
"USW00093738","1992-03-25",,,,"58","26"
"USW00093738","1992-03-26",,,,"49","42"
"USW00093738","1992-03-27",,,,"54","39"
"USW00093738","1992-03-28",,,,"52","35"
"USW00093738","1992-03-29",,,,"60","33"
"USW00093738","1992-03-30",,,,"65","43"
"USW00093738","1992-03-31",,,,"59","32"
"USW00093738","1992-04-01",,,,"59","29"
"USW00093738","1992-04-02",,,,"44","29"
"USW00093738","1992-04-03",,,,"47","29"
"USW00093738","1992-04-04",,,,"50","28"
"USW00093738","1992-04-05",,,,"56","30"
"USW00093738","1992-04-06",,,,"63","30"
"USW00093738","1992-04-07",,,,"71","37"
"USW00093738","1992-04-08",,,,"69","40"
"USW00093738","1992-04-09",,,,"69","34"
"USW00093738","1992-04-10",,,,"78","47"
"USW00093738","1992-04-11",,,,"84","50"
"USW00093738","1992-04-12",,,,"69","44"
"USW00093738","1992-04-13",,,,"53","34"
"USW00093738","1992-04-14",,,,"63","40"
"USW00093738","1992-04-15",,,,"60","46"
"USW00093738","1992-04-16",,,,"58","46"
"USW00093738","1992-04-17",,,,"85","44"
"USW00093738","1992-04-18",,,,"60","48"
"USW00093738","1992-04-19",,,,"53","47"
"USW00093738","1992-04-20",,,,"68","49"
"USW00093738","1992-04-21",,,,"70","54"
"USW00093738","1992-04-22",,,,"74","55"
"USW00093738","1992-04-23",,,,"79","47"
"USW00093738","1992-04-24",,,,"84","57"
"USW00093738","1992-04-25",,,,"63","50"
"USW00093738","1992-04-26",,,,"57","45"
"USW00093738","1992-04-27",,,,"59","39"
"USW00093738","1992-04-28",,,,"64","37"
"USW00093738","1992-04-29",,,,"67","34"
"USW00093738","1992-04-30",,,,"62","46"
"USW00093738","1992-05-01",,,,"71","43"
"USW00093738","1992-05-02",,,,"88","56"
"USW00093738","1992-05-03",,,,"78","59"
"USW00093738","1992-05-04",,,,"63","48"
"USW00093738","1992-05-05",,,,"62","45"
"USW00093738","1992-05-06",,,,"61","39"
"USW00093738","1992-05-07",,,,"54","39"
"USW00093738","1992-05-08",,,,"55","43"
"USW00093738","1992-05-09",,,,"63","44"
"USW00093738","1992-05-10",,,,"73","43"
"USW00093738","1992-05-11",,,,"79","48"
"USW00093738","1992-05-12",,,,"78","44"
"USW00093738","1992-05-13",,,,"80","50"
"USW00093738","1992-05-14",,,,"78","55"
"USW00093738","1992-05-15",,,,"72","58"
"USW00093738","1992-05-16",,,,"66","59"
"USW00093738","1992-05-17",,,,"70","59"
"USW00093738","1992-05-18",,,,"80","63"
"USW00093738","1992-05-19",,,,"74","47"
"USW00093738","1992-05-20",,,,"75","37"
"USW00093738","1992-05-21",,,,"81","33"
"USW00093738","1992-05-22",,,,"86","42"
"USW00093738","1992-05-23",,,,"88","45"
"USW00093738","1992-05-24",,,,"83","48"
"USW00093738","1992-05-25",,,,"58","46"
"USW00093738","1992-05-26",,,,"55","49"
"USW00093738","1992-05-27",,,,"67","44"
"USW00093738","1992-05-28",,,,"70","38"
"USW00093738","1992-05-29",,,,"73","47"
"USW00093738","1992-05-30",,,,"65","53"
"USW00093738","1992-05-31",,,,"75","57"
"USW00093738","1992-06-01",,,,"73","56"
"USW00093738","1992-06-02",,,,"73","53"
"USW00093738","1992-06-03",,,,"80","52"
"USW00093738","1992-06-04",,,,"69","54"
"USW00093738","1992-06-05",,,,"77","62"
"USW00093738","1992-06-06",,,,"82","60"
"USW00093738","1992-06-07",,,,"87","61"
"USW00093738","1992-06-08",,,,"89","71"
"USW00093738","1992-06-09",,,,"79","58"
"USW00093738","1992-06-10",,,,"80","54"
"USW00093738","1992-06-11",,,,"80","50"
"USW00093738","1992-06-12",,,,"82","58"
"USW00093738","1992-06-13",,,,"82","53"
"USW00093738","1992-06-14",,,,"85","57"
"USW00093738","1992-06-15",,,,"87","64"
"USW00093738","1992-06-16",,,,"79","60"
"USW00093738","1992-06-17",,,,"79","58"
"USW00093738","1992-06-18",,,,"80","62"
"USW00093738","1992-06-19",,,,"83","62"
"USW00093738","1992-06-20",,,,"77","58"
"USW00093738","1992-06-21",,,,"69","49"
"USW00093738","1992-06-22",,,,"72","48"
"USW00093738","1992-06-23",,,,"77","44"
"USW00093738","1992-06-24",,,,"79","59"
"USW00093738","1992-06-25",,,,"81","55"
"USW00093738","1992-06-26",,,,"83","57"
"USW00093738","1992-06-27",,,,"84","58"
"USW00093738","1992-06-28",,,,"82","52"
"USW00093738","1992-06-29",,,,"86","54"
"USW00093738","1992-06-30",,,,"89","67"
"USW00093738","1992-07-01",,,,"86","65"
"USW00093738","1992-07-02",,,,"84","66"
"USW00093738","1992-07-03",,,,"72","66"
"USW00093738","1992-07-04",,,,"84","60"
"USW00093738","1992-07-05",,,,"82","56"
"USW00093738","1992-07-06",,,,"82","64"
"USW00093738","1992-07-07",,,,"81","54"
"USW00093738","1992-07-08",,,,"83","57"
"USW00093738","1992-07-09",,,,"91","73"
"USW00093738","1992-07-10",,,,"95","69"
"USW00093738","1992-07-11",,,,"92","71"
"USW00093738","1992-07-12",,,,"91","69"
"USW00093738","1992-07-13",,,,"88","72"
"USW00093738","1992-07-14",,,,"96","70"
"USW00093738","1992-07-15",,,,"93","72"
"USW00093738","1992-07-16",,,,"90","67"
"USW00093738","1992-07-17",,,,"90","72"
"USW00093738","1992-07-18",,,,"87","66"
"USW00093738","1992-07-19",,,,"91","64"
"USW00093738","1992-07-20",,,,"91","65"
"USW00093738","1992-07-21",,,,"94","64"
"USW00093738","1992-07-22",,,,"77","68"
"USW00093738","1992-07-23",,,,"85","69"
"USW00093738","1992-07-24",,,,"78","68"
"USW00093738","1992-07-25",,,,"75","65"
"USW00093738","1992-07-26",,,,"79","67"
"USW00093738","1992-07-27",,,,"85","69"
"USW00093738","1992-07-28",,,,"84","62"
"USW00093738","1992-07-29",,,,"86","57"
"USW00093738","1992-07-30",,,,"89","62"
"USW00093738","1992-07-31",,,,"88","67"
"USW00093738","1992-08-01",,,,"80","58"
"USW00093738","1992-08-02",,,,"81","54"
"USW00093738","1992-08-03",,,,"87","62"
"USW00093738","1992-08-04",,,,"85","60"
"USW00093738","1992-08-05",,,,"80","54"
"USW00093738","1992-08-06",,,,"81","55"
"USW00093738","1992-08-07",,,,"82","55"
"USW00093738","1992-08-08",,,,"79","60"
"USW00093738","1992-08-09",,,,"89","67"
"USW00093738","1992-08-10",,,,"90","64"
"USW00093738","1992-08-11",,,,"93","67"
"USW00093738","1992-08-12",,,,"81","62"
"USW00093738","1992-08-13",,,,"73","61"
"USW00093738","1992-08-14",,,,"74","61"
"USW00093738","1992-08-15",,,,"66","61"
"USW00093738","1992-08-16",,,,"70","61"
"USW00093738","1992-08-17",,,,"72","64"
"USW00093738","1992-08-18",,,,"83","65"
"USW00093738","1992-08-19",,,,"85","57"
"USW00093738","1992-08-20",,,,"79","54"
"USW00093738","1992-08-21",,,,"81","51"
"USW00093738","1992-08-22",,,,"78","57"
"USW00093738","1992-08-23",,,,"81","60"
"USW00093738","1992-08-24",,,,"83","57"
"USW00093738","1992-08-25",,,,"91","64"
"USW00093738","1992-08-26",,,,"91","64"
"USW00093738","1992-08-27",,,,"91","65"
"USW00093738","1992-08-28",,,,"82","63"
"USW00093738","1992-08-29",,,,"76","50"
"USW00093738","1992-08-30",,,,"79","48"
"USW00093738","1992-08-31",,,,"85","57"
"USW00093738","1992-09-01",,,,"82","50"
"USW00093738","1992-09-02",,,,"79","60"
"USW00093738","1992-09-03",,,,"80","67"
"USW00093738","1992-09-04",,,,"88","63"
"USW00093738","1992-09-05",,,,"84","67"
"USW00093738","1992-09-06",,,,"69","65"
"USW00093738","1992-09-07",,,,"78","65"
"USW00093738","1992-09-08",,,,"85","66"
"USW00093738","1992-09-09",,,,"87","63"
"USW00093738","1992-09-10",,,,"85","68"
"USW00093738","1992-09-11",,,,"76","52"
"USW00093738","1992-09-12",,,,"73","49"
"USW00093738","1992-09-13",,,,"76","45"
"USW00093738","1992-09-14",,,,"76","47"
"USW00093738","1992-09-15",,,,"81","48"
"USW00093738","1992-09-16",,,,"83","52"
"USW00093738","1992-09-17",,,,"87","57"
"USW00093738","1992-09-18",,,,"84","57"
"USW00093738","1992-09-19",,,,"77","52"
"USW00093738","1992-09-20",,,,"75","51"
"USW00093738","1992-09-21",,,,"78","64"
"USW00093738","1992-09-22",,,,"86","67"
"USW00093738","1992-09-23",,,,"67","47"
"USW00093738","1992-09-24",,,,"65","41"
"USW00093738","1992-09-25",,,,"56","49"
"USW00093738","1992-09-26",,,,"68","54"
"USW00093738","1992-09-27",,,,"72","63"
"USW00093738","1992-09-28",,,,"68","58"
"USW00093738","1992-09-29",,,,"64","44"
"USW00093738","1992-09-30",,,,"60","38"
"USW00093738","1992-10-01",,,,"64","38"
"USW00093738","1992-10-02",,,,"70","36"
"USW00093738","1992-10-03",,,,"76","42"
"USW00093738","1992-10-04",,,,"63","47"
"USW00093738","1992-10-05",,,,"62","37"
"USW00093738","1992-10-06",,,,"63","35"
"USW00093738","1992-10-07",,,,"64","32"
"USW00093738","1992-10-08",,,,"72","37"
"USW00093738","1992-10-09",,,,"72","58"
"USW00093738","1992-10-10",,,,"73","50"
"USW00093738","1992-10-11",,,,"71","49"
"USW00093738","1992-10-12",,,,"66","43"
"USW00093738","1992-10-13",,,,"68","43"
"USW00093738","1992-10-14",,,,"74","40"
"USW00093738","1992-10-15",,,,"85","43"
"USW00093738","1992-10-16",,,,"77","54"
"USW00093738","1992-10-17",,,,"54","33"
"USW00093738","1992-10-18",,,,"56","31"
"USW00093738","1992-10-19",,,,"50","30"
"USW00093738","1992-10-20",,,,"49","25"
"USW00093738","1992-10-21",,,,"68","41"
"USW00093738","1992-10-22",,,,"60","34"
"USW00093738","1992-10-23",,,,"64","30"
"USW00093738","1992-10-24",,,,"73","40"
"USW00093738","1992-10-25",,,,"58","32"
"USW00093738","1992-10-26",,,,"66","28"
"USW00093738","1992-10-27",,,,"63","40"
"USW00093738","1992-10-28",,,,"60","42"
"USW00093738","1992-10-29",,,,"59","40"
"USW00093738","1992-10-30",,,,"61","48"
"USW00093738","1992-10-31",,,,"51","46"
"USW00093738","1992-11-01",,,,"46","43"
"USW00093738","1992-11-02",,,,"60","43"
"USW00093738","1992-11-03",,,,"72","42"
"USW00093738","1992-11-04",,,,"67","40"
"USW00093738","1992-11-05",,,,"61","40"
"USW00093738","1992-11-06",,,,"48","35"
"USW00093738","1992-11-07",,,,"48","38"
"USW00093738","1992-11-08",,,,"47","28"
"USW00093738","1992-11-09",,,,"50","23"
"USW00093738","1992-11-10",,,,"55","26"
"USW00093738","1992-11-11",,,,"54","41"
"USW00093738","1992-11-12",,,,"66","42"
"USW00093738","1992-11-13",,,,"65","37"
"USW00093738","1992-11-14",,,,"46","30"
"USW00093738","1992-11-15",,,,"43","23"
"USW00093738","1992-11-16",,,,"43","22"
"USW00093738","1992-11-17",,,,"60","34"
"USW00093738","1992-11-18",,,,"58","40"
"USW00093738","1992-11-19",,,,"44","36"
"USW00093738","1992-11-20",,,,"48","36"
"USW00093738","1992-11-21",,,,"55","42"
"USW00093738","1992-11-22",,,,"69","54"
"USW00093738","1992-11-23",,,,"68","43"
"USW00093738","1992-11-24",,,,"60","37"
"USW00093738","1992-11-25",,,,"54","50"
"USW00093738","1992-11-26",,,,"60","51"
"USW00093738","1992-11-27",,,,"51","38"
"USW00093738","1992-11-28",,,,"51","31"
"USW00093738","1992-11-29",,,,"44","31"
"USW00093738","1992-11-30",,,,"46","24"
"USW00093738","1992-12-01",,,,"42","26"
"USW00093738","1992-12-02",,,,"47","23"
"USW00093738","1992-12-03",,,,"46","26"
"USW00093738","1992-12-04",,,,"43","25"
"USW00093738","1992-12-05",,,,"42","27"
"USW00093738","1992-12-06",,,,"40","21"
"USW00093738","1992-12-07",,,,"43","32"
"USW00093738","1992-12-08",,,,"42","28"
"USW00093738","1992-12-09",,,,"40","17"
"USW00093738","1992-12-10",,,,"50","28"
"USW00093738","1992-12-11",,,,"43","35"
"USW00093738","1992-12-12",,,,"43","39"
"USW00093738","1992-12-13",,,,"43","37"
"USW00093738","1992-12-14",,,,"38","32"
"USW00093738","1992-12-15",,,,"38","35"
"USW00093738","1992-12-16",,,,"45","33"
"USW00093738","1992-12-17",,,,"55","36"
"USW00093738","1992-12-18",,,,"47","26"
"USW00093738","1992-12-19",,,,"49","28"
"USW00093738","1992-12-20",,,,"53","33"
"USW00093738","1992-12-21",,,,"42","24"
"USW00093738","1992-12-22",,,,"52","29"
"USW00093738","1992-12-23",,,,"50","34"
"USW00093738","1992-12-24",,,,"45","15"
"USW00093738","1992-12-25",,,,"38","14"
"USW00093738","1992-12-26",,,,"38","20"
"USW00093738","1992-12-27",,,,"34","11"
"USW00093738","1992-12-28",,,,"34","27"
"USW00093738","1992-12-29",,,,"43","33"
"USW00093738","1992-12-30",,,,"56","41"
"USW00093738","1992-12-31",,,,"73","50"
"USW00093738","1993-01-01",,,,"60","30"
"USW00093738","1993-01-02",,,,"40","25"
"USW00093738","1993-01-03",,,,"43","27"
"USW00093738","1993-01-04",,,,"64","40"
"USW00093738","1993-01-05",,,,"63","39"
"USW00093738","1993-01-06",,,,"49","34"
"USW00093738","1993-01-07",,,,"48","35"
"USW00093738","1993-01-08",,,,"45","38"
"USW00093738","1993-01-09",,,,"38","30"
"USW00093738","1993-01-10",,,,"30","28"
"USW00093738","1993-01-11",,,,"34","29"
"USW00093738","1993-01-12",,,,"39","33"
"USW00093738","1993-01-13",,,,"46","36"
"USW00093738","1993-01-14",,,,"42","36"
"USW00093738","1993-01-15",,,,"44","31"
"USW00093738","1993-01-16",,,,"39","33"
"USW00093738","1993-01-17",,,,"49","27"
"USW00093738","1993-01-18",,,,"39","29"
"USW00093738","1993-01-19",,,,"37","17"
"USW00093738","1993-01-20",,,,"44","13"
"USW00093738","1993-01-21",,,,"35","19"
"USW00093738","1993-01-22",,,,"43","34"
"USW00093738","1993-01-23",,,,"51","30"
"USW00093738","1993-01-24",,,,"55","29"
"USW00093738","1993-01-25",,,,"40","22"
"USW00093738","1993-01-26",,,,"37","20"
"USW00093738","1993-01-27",,,,"45","18"
"USW00093738","1993-01-28",,,,"43","19"
"USW00093738","1993-01-29",,,,"44","24"
"USW00093738","1993-01-30",,,,"52","19"
"USW00093738","1993-01-31",,,,"65","30"
"USW00093738","1993-02-01",,,,"48","18"
"USW00093738","1993-02-02",,,,"32","14"
"USW00093738","1993-02-03",,,,"58","14"
"USW00093738","1993-02-04",,,,"49","26"
"USW00093738","1993-02-05",,,,"58","20"
"USW00093738","1993-02-06",,,,"42","24"
"USW00093738","1993-02-07",,,,"32","19"
"USW00093738","1993-02-08",,,,"47","18"
"USW00093738","1993-02-09",,,,"45","21"
"USW00093738","1993-02-10",,,,"59","22"
"USW00093738","1993-02-11",,,,"55","25"
"USW00093738","1993-02-12",,,,"36","30"
"USW00093738","1993-02-13",,,,"40","29"
"USW00093738","1993-02-14",,,,"42","31"
"USW00093738","1993-02-15",,,,"45","31"
"USW00093738","1993-02-16",,,,"43","33"
"USW00093738","1993-02-17",,,,"45","29"
"USW00093738","1993-02-18",,,,"31","17"
"USW00093738","1993-02-19",,,,"28","9"
"USW00093738","1993-02-20",,,,"40","20"
"USW00093738","1993-02-21",,,,"34","26"
"USW00093738","1993-02-22",,,,"54","32"
"USW00093738","1993-02-23",,,,"35","26"
"USW00093738","1993-02-24",,,,"30","20"
"USW00093738","1993-02-25",,,,"31","11"
"USW00093738","1993-02-26",,,,"30","24"
"USW00093738","1993-02-27",,,,"34","14"
"USW00093738","1993-02-28",,,,"37","10"
"USW00093738","1993-03-01",,,,"50","16"
"USW00093738","1993-03-02",,,,"61","27"
"USW00093738","1993-03-03",,,,"54","38"
"USW00093738","1993-03-04",,,,"40","34"
"USW00093738","1993-03-05",,,,"43","31"
"USW00093738","1993-03-06",,,,"45","29"
"USW00093738","1993-03-07",,,,"57","26"
"USW00093738","1993-03-08",,,,"59","29"
"USW00093738","1993-03-09",,,,"50","35"
"USW00093738","1993-03-10",,,,"41","28"
"USW00093738","1993-03-11",,,,"43","30"
"USW00093738","1993-03-12",,,,"45","20"
"USW00093738","1993-03-13",,,,"33","22"
"USW00093738","1993-03-14",,,,"25","15"
"USW00093738","1993-03-15",,,,"32","-1"
"USW00093738","1993-03-16",,,,"47","24"
"USW00093738","1993-03-17",,,,"43","31"
"USW00093738","1993-03-18",,,,"31","18"
"USW00093738","1993-03-19",,,,"37","12"
"USW00093738","1993-03-20",,,,"44","27"
"USW00093738","1993-03-21",,,,"55","34"
"USW00093738","1993-03-22",,,,"57","32"
"USW00093738","1993-03-23",,,,"45","40"
"USW00093738","1993-03-24",,,,"58","39"
"USW00093738","1993-03-25",,,,"50","35"
"USW00093738","1993-03-26",,,,"64","31"
"USW00093738","1993-03-27",,,,"50","39"
"USW00093738","1993-03-28",,,,"58","50"
"USW00093738","1993-03-29",,,,"57","51"
"USW00093738","1993-03-30",,,,"69","46"
"USW00093738","1993-03-31",,,,"66","39"
"USW00093738","1993-04-01",,,,"69","48"
"USW00093738","1993-04-02",,,,"59","43"
"USW00093738","1993-04-03",,,,"50","36"
"USW00093738","1993-04-04",,,,"53","31"
"USW00093738","1993-04-05",,,,"47","35"
"USW00093738","1993-04-06",,,,"54","35"
"USW00093738","1993-04-07",,,,"61","28"
"USW00093738","1993-04-08",,,,"69","30"
"USW00093738","1993-04-09",,,,"60","38"
"USW00093738","1993-04-10",,,,"57","48"
"USW00093738","1993-04-11",,,,"66","42"
"USW00093738","1993-04-12",,,,"61","40"
"USW00093738","1993-04-13",,,,"64","41"
"USW00093738","1993-04-14",,,,"67","39"
"USW00093738","1993-04-15",,,,"82","43"
"USW00093738","1993-04-16",,,,"69","54"
"USW00093738","1993-04-17",,,,"58","43"
"USW00093738","1993-04-18",,,,"66","33"
"USW00093738","1993-04-19",,,,"75","41"
"USW00093738","1993-04-20",,,,"78","56"
"USW00093738","1993-04-21",,,,"68","45"
"USW00093738","1993-04-22",,,,"53","36"
